475.0	2.495
476.0	0.558
477.0	4.435
478.0	6.191
479.0	5.738
480.0	4.202
481.0	2.317
482.0	3.911
483.0	3.093
484.0	2.486
485.0	0.532
486.0	4.956
487.0	6.272
488.0	2.584
489.0	5.992
490.0	5.136
491.0	7.650
492.0	6.250
493.0	3.848
494.0	5.932
495.0	7.585
496.0	11.30
497.0	10.55
498.0	14.25
499.0	10.34
500.0	9.496
501.0	12.62
502.0	13.23
503.0	10.20
504.0	5.733
505.0	9.302
506.0	11.84
507.0	15.09
508.0	6.753
509.0	11.80
510.0	11.10
511.0	9.681
512.0	8.903
513.0	9.451
514.0	15.32
515.0	13.09
516.0	11.35
517.0	15.59
518.0	18.09
519.0	20.73
520.0	17.00
521.0	24.63
522.0	20.56
523.0	18.33
524.0	25.34
525.0	22.84
526.0	22.04
527.0	22.49
528.0	32.87
529.0	36.74
530.0	33.85
531.0	36.72
532.0	38.46
533.0	47.53
534.0	47.07
535.0	52.94
536.0	52.51
537.0	57.95
538.0	52.40
539.0	60.50
540.0	67.42
541.0	77.87
542.0	79.76
543.0	89.00
544.0	92.90
545.0	94.04
546.0	114.7
547.0	106.1
548.0	115.6
549.0	138.1
550.0	142.9
551.0	149.9
552.0	173.3
553.0	179.9
554.0	194.3
555.0	214.4
556.0	239.8
557.0	272.3
558.0	276.1
559.0	309.7
560.0	335.8
561.0	345.4
562.0	363.5
563.0	390.9
564.0	413.1
565.0	452.5
566.0	483.4
567.0	506.6
568.0	538.8
569.0	585.0
570.0	614.7
571.0	661.2
572.0	731.8
573.0	743.9
574.0	782.9
575.0	828.2
576.0	856.8
577.0	918.2
578.0	954.5
579.0	 1008
580.0	 1056
581.0	 1096
582.0	 1138
583.0	 1200
584.0	 1215
585.0	 1270
586.0	 1364
587.0	 1392
588.0	 1440
589.0	 1502
590.0	 1517
591.0	 1541
592.0	 1564
593.0	 1629
594.0	 1596
595.0	 1680
596.0	 1695
597.0	 1716
598.0	 1732
599.0	 1780
600.0	 1747
601.0	 1728
602.0	 1718
603.0	 1761
604.0	 1795
605.0	 1810
606.0	 1766
607.0	 1824
608.0	 1854
609.0	 1861
610.0	 1868
611.0	 1850
612.0	 1809
613.0	 1779
614.0	 1750
615.0	 1746
616.0	 1732
617.0	 1711
618.0	 1696
619.0	 1673
620.0	 1606
621.0	 1593
622.0	 1567
623.0	 1566
624.0	 1498
625.0	 1509
626.0	 1420
627.0	 1443
628.0	 1376
629.0	 1403
630.0	 1347
631.0	 1310
632.0	 1340
633.0	 1318
634.0	 1191
635.0	 1189
636.0	 1151
637.0	 1104
638.0	 1143
639.0	 1117
640.0	 1086
641.0	 1039
642.0	 1011
643.0	998.7
644.0	935.7
645.0	942.8
646.0	911.1
647.0	919.1
648.0	882.8
649.0	875.7
650.0	849.2
651.0	856.9
652.0	822.4
653.0	816.9
654.0	788.5
655.0	768.4
656.0	748.5
657.0	716.6
658.0	703.0
659.0	671.5
660.0	670.9
661.0	678.0
662.0	641.6
663.0	629.0
664.0	601.8
665.0	594.0
666.0	590.6
667.0	560.0
668.0	534.4
669.0	549.8
670.0	503.5
671.0	505.8
672.0	512.5
673.0	496.9
674.0	466.2
675.0	461.3
676.0	418.2
677.0	416.9
678.0	420.2
679.0	432.8
680.0	405.9
681.0	383.7
682.0	367.5
683.0	362.9
684.0	343.3
685.0	327.6
686.0	320.3
687.0	328.9
688.0	284.4
689.0	288.8
690.0	277.7
691.0	276.6
692.0	258.1
693.0	265.3
694.0	235.8
695.0	237.5
696.0	237.2
697.0	216.6
698.0	215.0
699.0	207.8
700.0	205.5
701.0	183.7
702.0	189.8
703.0	177.1
704.0	180.0
705.0	183.5
706.0	176.4
707.0	174.4
708.0	164.7
709.0	158.1
710.0	149.2
711.0	137.2
712.0	127.8
713.0	129.8
714.0	132.0
715.0	128.2
716.0	120.8
717.0	114.0
718.0	110.7
719.0	106.1
720.0	107.0
721.0	110.1
722.0	94.63
723.0	85.71
724.0	95.35
725.0	82.41
726.0	76.32
727.0	78.46
728.0	78.88
729.0	62.47
730.0	71.85
731.0	78.11
732.0	67.09
733.0	67.81
734.0	65.61
735.0	57.88
736.0	52.68
737.0	49.06
738.0	52.84
739.0	47.34
740.0	51.67
741.0	58.84
742.0	47.73
743.0	48.25
744.0	36.93
745.0	42.53
746.0	46.32
747.0	39.07
748.0	36.91
749.0	36.96
750.0	33.84
751.0	39.87
752.0	29.45
753.0	30.99
754.0	33.46
755.0	29.46
756.0	29.10
757.0	23.24
758.0	21.32
759.0	26.11
760.0	18.84
761.0	25.20
762.0	20.37
763.0	21.93
764.0	14.89
765.0	17.51
766.0	18.61
767.0	15.72
768.0	21.92
769.0	18.80
770.0	13.23
771.0	18.98
772.0	12.12
773.0	10.55
774.0	10.84
775.0	13.10
776.0	12.76
777.0	10.67
778.0	14.69
779.0	11.07
780.0	8.488
781.0	10.86
782.0	10.33
783.0	6.601
784.0	10.21
785.0	7.378
786.0	12.80
787.0	8.327
788.0	10.11
789.0	7.490
790.0	6.879
791.0	5.679
792.0	1.663
793.0	8.228
794.0	9.959
795.0	7.658
796.0	9.436
797.0	6.931
798.0	6.725
799.0	4.249
800.0	6.919
