500.0	24.41
501.0	18.89
502.0	22.46
503.0	19.05
504.0	17.20
505.0	18.11
506.0	20.33
507.0	22.97
508.0	18.89
509.0	19.44
510.0	22.13
511.0	23.13
512.0	22.58
513.0	26.55
514.0	24.35
515.0	23.62
516.0	22.79
517.0	22.85
518.0	17.20
519.0	18.22
520.0	21.04
521.0	19.16
522.0	27.77
523.0	22.22
524.0	23.75
525.0	22.63
526.0	23.20
527.0	28.67
528.0	28.72
529.0	30.78
530.0	32.89
531.0	32.19
532.0	32.68
533.0	31.97
534.0	33.03
535.0	33.32
536.0	28.86
537.0	35.04
538.0	33.84
539.0	24.17
540.0	21.44
541.0	26.54
542.0	21.31
543.0	26.25
544.0	28.35
545.0	27.13
546.0	19.76
547.0	21.13
548.0	27.29
549.0	22.98
550.0	20.89
551.0	21.16
552.0	22.92
553.0	23.38
554.0	24.83
555.0	23.75
556.0	26.26
557.0	16.07
558.0	19.30
559.0	21.24
560.0	23.40
561.0	17.89
562.0	26.50
563.0	20.69
564.0	22.96
565.0	18.06
566.0	16.21
567.0	17.12
568.0	20.29
569.0	27.07
570.0	16.45
571.0	18.85
572.0	19.16
573.0	19.32
574.0	21.82
575.0	22.32
576.0	24.77
577.0	24.91
578.0	19.79
579.0	21.41
580.0	19.52
581.0	23.07
582.0	23.58
583.0	22.42
584.0	19.39
585.0	21.51
586.0	21.96
587.0	20.43
588.0	23.14
589.0	23.70
590.0	24.35
591.0	21.07
592.0	23.78
593.0	24.45
594.0	22.69
595.0	23.19
596.0	23.92
597.0	22.97
598.0	26.04
599.0	21.23
600.0	25.37
601.0	22.69
602.0	20.42
603.0	19.81
604.0	19.88
605.0	19.28
606.0	18.60
607.0	18.35
608.0	23.87
609.0	16.77
610.0	19.96
611.0	21.07
612.0	18.71
613.0	22.32
614.0	20.04
615.0	22.56
616.0	17.96
617.0	16.12
618.0	15.90
619.0	17.13
620.0	16.92
621.0	16.61
622.0	17.55
623.0	23.34
624.0	22.80
625.0	20.76
626.0	23.84
627.0	16.44
628.0	18.00
629.0	20.78
630.0	17.50
631.0	25.33
632.0	24.88
633.0	25.16
634.0	30.25
635.0	27.83
636.0	25.06
637.0	23.66
638.0	24.19
639.0	30.50
640.0	39.58
641.0	36.85
642.0	38.23
643.0	47.32
644.0	48.37
645.0	54.70
646.0	58.53
647.0	68.55
648.0	85.75
649.0	105.2
650.0	121.5
651.0	139.1
652.0	153.9
653.0	184.8
654.0	211.2
655.0	249.9
656.0	287.0
657.0	331.3
658.0	396.1
659.0	449.0
660.0	501.4
661.0	539.5
662.0	584.6
663.0	638.4
664.0	675.9
665.0	711.3
666.0	729.9
667.0	758.8
668.0	796.7
669.0	799.7
670.0	811.7
671.0	814.9
672.0	796.4
673.0	778.7
674.0	755.6
675.0	726.5
676.0	694.1
677.0	663.6
678.0	589.8
679.0	547.8
680.0	503.5
681.0	439.9
682.0	405.7
683.0	364.4
684.0	329.1
685.0	313.2
686.0	264.8
687.0	226.2
688.0	198.5
689.0	180.0
690.0	167.1
691.0	149.7
692.0	135.8
693.0	127.5
694.0	114.1
695.0	118.4
696.0	107.6
697.0	105.4
698.0	97.24
699.0	85.81
700.0	87.54
701.0	90.65
702.0	76.09
703.0	86.96
704.0	83.73
705.0	83.53
706.0	84.21
707.0	80.65
708.0	84.06
709.0	73.58
710.0	75.68
711.0	79.13
712.0	76.39
713.0	71.92
714.0	66.69
715.0	69.80
716.0	70.08
717.0	66.76
718.0	62.61
719.0	60.92
720.0	60.36
721.0	63.67
722.0	61.10
723.0	61.09
724.0	56.98
725.0	44.59
726.0	54.11
727.0	58.07
728.0	54.92
729.0	53.70
730.0	56.14
731.0	47.18
732.0	47.46
733.0	45.03
734.0	39.71
735.0	47.38
736.0	43.75
737.0	38.95
738.0	46.45
739.0	42.07
740.0	42.80
741.0	33.86
742.0	39.30
743.0	37.46
744.0	38.29
745.0	31.03
746.0	31.92
747.0	34.75
748.0	32.77
749.0	25.49
750.0	22.81
751.0	26.43
752.0	29.89
753.0	27.64
754.0	20.27
755.0	23.77
756.0	22.68
757.0	22.63
758.0	26.17
759.0	25.00
760.0	20.85
761.0	20.07
762.0	19.15
763.0	19.91
764.0	18.32
765.0	14.96
766.0	17.95
767.0	16.88
768.0	18.48
769.0	15.49
770.0	18.00
771.0	15.94
772.0	14.19
773.0	14.19
774.0	18.85
775.0	15.22
776.0	16.90
777.0	14.61
778.0	15.19
779.0	13.23
780.0	14.79
781.0	11.46
782.0	16.25
783.0	13.34
784.0	13.77
785.0	16.21
786.0	12.80
787.0	14.30
788.0	10.53
789.0	11.93
790.0	12.18
791.0	17.53
792.0	13.41
793.0	15.15
794.0	11.76
795.0	11.28
796.0	14.87
797.0	17.62
798.0	16.28
799.0	17.90
800.0	16.66
