480.0	0.112137	0.138955	0.111531	0.111815	0.112720	0.095713	0.108835	0.082980	0.096390	0.122732	0.117682	0.108324	0.126450	0.121140	0.100442	0.120359	0.093834	0.092639	0.092862	0.114285
481.0	0.110425	0.118521	0.117311	0.109941	0.105595	0.126328	0.108491	0.118204	0.108828	0.126455	0.123963	0.094697	0.116437	0.095445	0.117706	0.104814	0.103929	0.105309	0.106491	0.086071
482.0	0.118230	0.135555	0.113593	0.118145	0.098739	0.115725	0.107216	0.124952	0.112220	0.103710	0.093610	0.099938	0.101193	0.118156	0.112255	0.096273	0.109269	0.099815	0.111407	0.115576
483.0	0.130109	0.126512	0.133536	0.125607	0.114938	0.122010	0.148494	0.112131	0.104405	0.126625	0.120907	0.103280	0.114670	0.099689	0.114846	0.129447	0.108752	0.102082	0.111968	0.089581
484.0	0.120524	0.111862	0.138944	0.154852	0.131976	0.107194	0.124995	0.136456	0.096357	0.112815	0.105323	0.117038	0.136810	0.095943	0.118144	0.127055	0.126220	0.127492	0.107843	0.130975
485.0	0.128226	0.137658	0.127722	0.124157	0.130128	0.138512	0.101186	0.127887	0.123195	0.134207	0.128207	0.119298	0.137122	0.107580	0.127230	0.122067	0.145031	0.123955	0.117215	0.108291
486.0	0.144521	0.154516	0.127350	0.134872	0.139370	0.124081	0.128751	0.122927	0.131742	0.130179	0.136967	0.133515	0.122709	0.109072	0.151629	0.121623	0.134109	0.144284	0.139588	0.122994
487.0	0.149758	0.133277	0.144251	0.153650	0.153585	0.141987	0.136262	0.154878	0.141486	0.141687	0.144402	0.140395	0.148659	0.145343	0.116057	0.149194	0.136831	0.149950	0.157210	0.120676
488.0	0.157290	0.157601	0.152498	0.171473	0.169918	0.147078	0.129406	0.149277	0.174476	0.152451	0.147322	0.154743	0.167715	0.152504	0.138874	0.152269	0.156021	0.132162	0.172026	0.140777
489.0	0.167115	0.198888	0.218242	0.182825	0.174354	0.172989	0.169547	0.185479	0.162072	0.178683	0.176148	0.155562	0.170105	0.157146	0.172831	0.162382	0.156262	0.136832	0.167901	0.146936
490.0	0.218019	0.201482	0.201037	0.170730	0.195728	0.216174	0.208309	0.205081	0.213253	0.215171	0.192717	0.160246	0.193769	0.182012	0.167009	0.207684	0.180069	0.168561	0.157342	0.154618
491.0	0.234930	0.199344	0.214828	0.216385	0.234745	0.211083	0.195320	0.198839	0.214218	0.224648	0.205890	0.188484	0.185419	0.212315	0.196658	0.191900	0.209353	0.218180	0.172554	0.208728
492.0	0.210145	0.221179	0.246534	0.246514	0.256085	0.210135	0.227846	0.209602	0.212156	0.254366	0.226261	0.212462	0.244873	0.217388	0.221527	0.244890	0.224305	0.230336	0.232645	0.217536
493.0	0.248178	0.232956	0.228518	0.249520	0.257530	0.277511	0.290004	0.266857	0.212123	0.242317	0.295694	0.234116	0.250243	0.263340	0.254912	0.277346	0.236364	0.246269	0.225187	0.229722
