480.0	149.5
481.0	177.4
482.0	190.7
483.0	181.5
484.0	210.6
485.0	211.4
486.0	230.9
487.0	224.9
488.0	244.7
489.0	284.3
490.0	308.9
491.0	314.8
492.0	322.3
493.0	357.7
494.0	382.2
495.0	396.0
496.0	405.8
497.0	456.1
498.0	473.1
499.0	497.2
500.0	544.7
501.0	529.0
502.0	615.8
503.0	622.7
504.0	641.4
505.0	679.7
506.0	676.2
507.0	691.3
508.0	719.1
509.0	742.7
510.0	770.2
511.0	780.8
512.0	783.1
513.0	807.9
514.0	789.8
515.0	818.8
516.0	822.7
517.0	873.7
518.0	865.3
519.0	871.0
520.0	853.8
521.0	872.5
522.0	855.3
523.0	863.3
524.0	837.9
525.0	855.0
526.0	842.8
527.0	806.5
528.0	782.1
529.0	775.2
530.0	792.4
531.0	744.2
532.0	733.2
533.0	738.7
534.0	719.1
535.0	742.9
536.0	689.7
537.0	686.4
538.0	677.1
539.0	664.0
540.0	630.5
541.0	644.0
542.0	627.9
543.0	585.9
544.0	601.5
545.0	588.5
546.0	557.9
547.0	555.7
548.0	547.3
549.0	578.5
550.0	546.1
551.0	500.6
552.0	483.0
553.0	473.5
554.0	487.9
555.0	513.1
556.0	508.7
557.0	483.5
558.0	467.0
559.0	465.8
560.0	464.2
561.0	440.6
562.0	449.6
563.0	480.2
564.0	478.1
565.0	473.6
566.0	464.5
567.0	456.1
568.0	480.7
569.0	486.7
570.0	505.3
571.0	512.1
572.0	483.6
573.0	513.4
574.0	517.5
575.0	519.4
576.0	512.8
577.0	562.3
578.0	576.9
579.0	609.8
580.0	606.2
581.0	587.8
582.0	615.1
583.0	631.8
584.0	668.1
585.0	656.2
586.0	660.4
587.0	689.2
588.0	688.4
589.0	693.4
590.0	711.2
591.0	737.0
592.0	774.6
593.0	792.9
594.0	778.4
595.0	804.1
596.0	798.1
597.0	829.1
598.0	865.2
599.0	886.7
600.0	897.7
601.0	901.6
602.0	890.1
603.0	907.9
604.0	919.5
605.0	936.4
606.0	917.9
607.0	971.8
608.0	 1012
609.0	981.7
610.0	984.1
611.0	979.5
612.0	988.6
613.0	 1017
614.0	 1013
615.0	 1002
616.0	 1008
617.0	998.9
618.0	998.2
619.0	 1039
620.0	 1012
621.0	985.9
622.0	999.4
623.0	 1013
624.0	 1037
625.0	 1003
626.0	915.7
627.0	931.8
628.0	937.6
629.0	942.3
630.0	957.9
631.0	933.6
632.0	921.0
633.0	924.6
634.0	883.4
635.0	885.8
636.0	835.3
637.0	882.7
638.0	839.9
639.0	861.8
640.0	842.7
641.0	802.4
642.0	860.0
643.0	827.2
644.0	805.0
645.0	807.2
646.0	784.0
647.0	794.3
648.0	855.7
649.0	827.2
650.0	819.6
651.0	862.8
652.0	828.1
653.0	906.2
654.0	942.4
655.0	955.6
656.0	 1033
657.0	 1043
658.0	 1132
659.0	 1193
660.0	 1245
661.0	 1238
662.0	 1394
663.0	 1430
664.0	 1474
665.0	 1552
666.0	 1590
667.0	 1647
668.0	 1624
669.0	 1605
670.0	 1641
671.0	 1618
672.0	 1590
673.0	 1499
674.0	 1480
675.0	 1352
676.0	 1321
677.0	 1320
678.0	 1262
679.0	 1109
680.0	 1045
681.0	940.5
682.0	889.9
683.0	823.6
684.0	750.4
685.0	702.0
686.0	664.2
687.0	625.5
688.0	571.6
689.0	532.3
690.0	478.8
691.0	451.9
692.0	462.2
693.0	431.0
694.0	388.7
695.0	391.9
696.0	389.5
697.0	378.4
698.0	341.0
699.0	323.8
700.0	318.4
701.0	315.2
702.0	306.7
703.0	283.9
704.0	269.7
705.0	276.5
706.0	265.8
707.0	268.5
708.0	258.5
709.0	260.6
710.0	236.1
711.0	241.8
712.0	246.8
713.0	238.3
714.0	228.0
715.0	223.9
716.0	207.0
717.0	209.4
718.0	201.4
719.0	193.1
720.0	181.2
721.0	170.2
722.0	186.9
723.0	185.3
724.0	172.0
725.0	152.1
726.0	166.8
727.0	174.4
728.0	164.3
729.0	154.8
730.0	143.1
731.0	135.5
732.0	142.7
733.0	136.8
734.0	143.9
735.0	119.3
736.0	120.0
737.0	96.66
738.0	107.4
739.0	100.1
740.0	113.6
741.0	101.6
742.0	95.81
743.0	99.21
744.0	77.54
745.0	76.97
746.0	67.52
747.0	71.74
748.0	63.22
749.0	60.23
750.0	71.75
751.0	60.13
752.0	59.90
753.0	52.70
754.0	49.82
755.0	52.85
756.0	58.14
757.0	46.88
758.0	39.52
759.0	43.09
760.0	29.81
761.0	33.22
762.0	41.20
763.0	40.97
764.0	30.93
765.0	31.44
766.0	35.55
767.0	36.18
768.0	31.65
769.0	29.66
770.0	34.13
771.0	30.91
772.0	19.21
773.0	21.22
774.0	17.58
775.0	28.72
776.0	22.36
777.0	28.63
778.0	13.98
779.0	22.36
780.0	18.28
781.0	22.50
782.0	16.61
783.0	11.48
784.0	16.70
785.0	16.86
786.0	10.04
787.0	17.26
788.0	12.25
789.0	16.00
790.0	19.68
791.0	9.846
792.0	13.85
793.0	16.20
794.0	8.148
795.0	9.998
796.0	11.10
797.0	5.672
798.0	9.964
799.0	6.803
800.0	17.63
