Wavelength	Smoothed_1	Smoothed_2	Smoothed_3	Smoothed_4	Smoothed_5	Smoothed_6	Smoothed_7	Smoothed_8	Smoothed_9	Smoothed_10	Smoothed_11	Smoothed_12	Smoothed_13	Smoothed_14	Smoothed_15	Smoothed_16	Smoothed_17	Smoothed_18	Smoothed_19	Smoothed_20
500.000000	13.776294	21.899371	17.586503	14.367762	28.293287	17.153217	15.927413	17.202028	26.136853	13.181608	20.121399	28.188671	22.792937	25.500350	32.487483	21.405664	24.863357	21.883776	26.624685	26.832657
501.000000	20.063147	19.081608	21.359720	17.567832	24.645524	19.930070	16.662587	19.110559	23.203217	14.033217	21.861049	25.736993	22.027692	25.390070	26.052378	23.779091	25.513566	20.999441	24.098951	23.456643
502.000000	23.931189	17.796573	23.623193	19.587483	22.282984	21.837949	17.681329	20.392191	21.582051	15.864429	22.824895	24.255035	21.601026	25.083636	22.243403	24.807529	25.478974	20.571166	23.007086	21.948811
503.000000	25.882716	17.748974	24.680466	20.718077	20.998753	23.013333	18.880501	21.220641	21.026317	18.366515	23.189184	23.536807	21.456364	24.655221	20.530641	24.830804	24.960804	20.519487	22.994592	21.882681
504.000000	26.420023	18.643520	24.835082	21.250979	20.585921	23.592704	20.156970	21.769627	21.288974	21.230746	23.130163	23.376317	21.537133	24.178998	20.384172	24.188741	24.160280	20.764942	23.706970	22.831772
505.000000	26.045408	20.184918	24.390583	21.477552	20.837576	23.712541	21.407599	22.212867	22.122984	24.148392	22.824079	23.567576	21.786760	23.729138	21.274079	23.221166	23.278625	21.228065	24.789720	24.369604
506.000000	25.539277	22.131166	23.717925	22.378858	21.322611	23.411772	21.854709	23.195594	23.670536	26.520862	21.763520	23.748695	22.338531	23.861888	22.694988	22.573077	22.638741	22.120326	25.678788	26.422424
507.000000	25.504988	23.852984	23.215058	22.598438	23.147762	22.320093	23.039627	24.225804	24.525431	28.393100	22.365921	24.371632	22.602214	23.796434	22.811888	22.156807	22.605105	23.091166	25.624103	26.420979
508.000000	25.364755	24.917226	23.146061	23.840186	23.462517	22.701585	23.700163	24.944918	24.713357	29.009907	23.476783	23.282284	22.771538	22.686760	23.104079	22.961911	22.670559	22.629720	26.096410	26.779953
509.000000	25.139604	25.378019	23.629114	25.161981	23.854615	23.492238	23.989068	25.450023	25.358415	28.517413	24.070256	22.673077	23.025571	22.994918	24.063193	23.543077	23.076061	22.750956	25.303730	26.833613
510.000000	25.739091	26.209161	24.018019	25.076573	23.857832	25.440047	24.704499	26.280909	25.835501	28.518275	24.864732	22.980163	24.440233	23.813100	25.413800	24.706317	23.732564	23.822774	24.788298	26.179860
511.000000	26.213170	26.479114	23.568741	24.776224	23.836154	26.829044	24.462494	26.935897	26.260699	27.800396	26.176410	23.367949	24.612564	25.506317	26.967879	25.798648	24.895501	24.274848	24.984103	25.413427
512.000000	26.256573	26.267902	23.863730	25.100723	24.415711	28.111841	24.638531	27.090909	26.358974	26.865967	27.540047	24.367296	26.072657	24.512867	27.458462	26.278578	26.514965	24.555991	25.823287	25.575688
513.000000	26.999441	25.173823	25.023566	25.092657	24.997529	29.076807	23.578671	26.874592	26.256457	26.512051	28.262145	26.066620	26.716200	24.809277	28.330233	26.985967	27.654755	25.370000	26.868951	24.829790
514.000000	27.383310	25.496200	26.785012	24.795897	25.637016	29.719674	23.947226	26.441981	26.314382	27.092098	28.935734	26.622494	25.944942	24.930559	28.226410	27.930186	28.486434	25.207156	28.532331	24.761632
515.000000	26.592028	26.101958	27.462681	25.809021	25.803450	30.675688	23.852611	26.560163	26.193916	28.109417	29.108601	26.711166	25.886690	25.618182	28.726200	27.180816	28.689720	25.219371	29.165711	25.335478
516.000000	26.738322	27.845828	28.602727	26.926527	26.830490	30.583543	23.755012	26.041049	25.892308	27.755408	28.613986	27.643497	26.718788	27.017739	29.476900	27.051235	29.671888	25.303986	30.486224	26.125315
517.000000	26.136760	28.915431	30.292471	26.893193	27.922751	30.485152	24.033730	26.337179	25.847576	28.283403	29.185455	28.191748	27.109534	28.070979	29.856107	27.620443	29.575734	26.435268	31.134732	26.078765
518.000000	26.535991	28.491655	30.927762	27.617925	28.577040	31.281608	24.263753	26.856620	25.823753	28.760676	29.209767	27.870233	27.068322	29.423520	30.855991	28.037599	29.332005	26.869674	31.460536	27.565944
519.000000	26.747739	28.371678	30.925035	29.616037	28.593683	31.622541	24.702168	28.281096	26.281818	28.670373	28.779044	28.883357	26.801375	30.125711	31.020280	26.934406	28.339604	27.856294	31.085361	28.751725
520.000000	28.082308	28.997296	30.532587	29.515175	27.657343	33.063007	26.530699	28.767925	26.612704	29.240583	27.754825	29.595897	27.545198	30.233217	31.765828	27.264732	28.709930	28.613333	30.299674	29.583636
521.000000	29.094592	28.541841	29.393683	29.911166	28.158462	33.567226	27.479883	29.576853	28.125268	29.695501	27.937319	31.447529	29.168485	30.055594	32.524965	27.730303	27.713054	29.657040	29.764755	30.146014
522.000000	29.733380	28.705012	29.972564	30.451212	29.476084	35.085268	27.487040	30.136760	28.976364	30.576737	29.235688	32.329604	30.116573	29.503566	31.307156	27.583333	27.935618	30.310816	29.355268	30.885291
523.000000	30.559091	27.794848	29.276247	29.087040	30.750909	35.249557	26.045618	30.484825	30.011841	31.154429	28.673170	33.217786	29.692401	30.550140	30.735828	28.211282	26.982075	30.663776	28.842704	30.495035
524.000000	30.264545	27.100699	30.319930	27.861305	30.632238	35.941748	25.310839	30.084429	29.920979	31.668368	29.552634	32.921469	28.159371	30.546527	30.647529	27.916970	27.782378	31.254033	28.824872	30.665035
525.000000	28.935245	26.504988	29.582145	27.859487	31.280093	36.159184	25.101841	29.766527	30.210490	30.837436	30.329277	32.655385	29.832261	32.016970	30.573100	28.412168	27.057925	31.935618	28.742634	30.861865
526.000000	29.821399	28.381096	30.460326	27.590559	31.548718	35.309953	26.042098	29.556690	30.033310	30.253939	32.218718	32.270979	31.295921	32.914266	30.825315	29.351096	27.929441	32.335897	29.510583	30.451072
527.000000	31.033893	29.544103	31.916713	27.013450	31.999044	35.327273	27.334149	30.607599	31.025828	30.463566	34.235385	31.272984	32.601772	33.752751	31.139744	31.935245	28.203963	33.121352	30.118159	31.007809
528.000000	32.415221	30.588182	31.984242	28.212005	33.192191	35.353450	27.993566	31.644662	32.661445	31.328974	35.517925	31.525967	32.825152	34.360256	32.443450	33.857809	28.968485	33.842191	31.195431	32.924942
529.000000	34.296573	32.076247	31.859371	30.819044	33.506550	35.566084	29.708112	32.632284	33.534406	30.901282	36.195618	32.054662	32.921911	33.922378	33.231772	34.005338	30.343566	34.693147	32.597296	34.450676
530.000000	37.168648	33.103683	32.401562	30.873823	33.901002	35.357576	32.694172	32.167459	34.662238	31.644149	35.665198	32.287529	33.701818	33.686830	35.443217	35.166084	32.298112	34.563869	33.788438	36.189277
531.000000	39.030490	34.433124	32.907063	31.519161	35.498625	35.410163	33.988438	33.272261	37.019977	32.296876	36.415874	33.975641	36.554522	34.916154	36.347552	36.245734	32.617739	35.428578	36.210373	36.976503
532.000000	38.847599	35.372494	34.540723	33.314779	36.900583	36.728741	34.548345	34.273893	37.263450	32.991469	36.878974	33.650443	38.258578	36.515035	36.280070	35.521772	33.798811	36.714685	38.054406	37.244779
533.000000	38.005967	34.753310	34.087040	32.878252	36.710653	38.082867	34.730816	35.042331	36.829487	33.694522	35.501049	34.983217	38.599044	38.454499	37.147832	34.579231	33.950769	37.854079	37.984172	36.641585
534.000000	36.131212	33.783753	35.609161	33.066713	36.242471	38.512727	34.798252	35.692657	35.702214	34.260373	33.301911	35.470000	38.386620	39.480793	38.065921	32.879324	34.518112	38.615524	37.811562	36.859930
535.000000	34.523566	33.926224	34.309277	33.242914	35.340862	37.670140	34.768159	36.863823	34.842587	33.640420	32.255245	35.244615	40.108345	39.273217	37.490373	33.600723	34.764009	38.014476	37.371538	35.221935
536.000000	33.311166	34.341002	33.993287	33.754149	33.979371	37.863240	35.418834	36.918182	33.139138	32.758671	32.363497	34.680466	40.386573	36.855058	35.816527	33.461235	35.519604	36.213007	34.728438	33.135781
537.000000	31.626457	34.587319	32.400186	33.362424	33.313007	38.667483	35.488788	35.951422	33.002238	31.964802	31.981189	33.665082	39.926643	34.800466	36.373660	34.841562	35.402448	34.348928	32.254359	31.821492
538.000000	29.813473	35.261911	32.073730	33.499767	32.845385	39.182145	34.650816	34.421678	33.328275	32.565991	31.603776	34.729277	36.064825	32.915711	37.125851	34.906387	36.718135	32.142844	29.844382	31.265524
539.000000	30.850723	35.310303	31.699837	32.824196	32.553776	39.111189	34.522844	33.633380	32.908834	31.283706	31.611795	33.843403	33.301795	31.697902	36.671259	34.072727	36.519510	30.396503	28.855035	30.985851
540.000000	32.577832	33.974289	31.100583	30.843473	32.259161	37.843800	33.850979	32.190886	33.068462	30.040653	31.514918	33.451469	30.577809	30.124918	35.884755	34.046900	36.552378	28.908089	28.334452	31.450513
