Wavelength	Smoothed_1	Smoothed_2	Smoothed_3	Smoothed_4	Smoothed_5	Smoothed_6	Smoothed_7	Smoothed_8	Smoothed_9	Smoothed_10	Smoothed_11	Smoothed_12	Smoothed_13	Smoothed_14	Smoothed_15	Smoothed_16	Smoothed_17	Smoothed_18	Smoothed_19	Smoothed_20
528.000000	20.995809	20.390685	21.801445	19.956163	21.550002	21.657179	21.444965	23.208508	22.361329	22.050972	19.967776	20.759907	22.040093	22.244009	18.463124	21.133100	20.520606	23.274350	19.989084	22.523368
529.000000	23.783543	24.430277	24.713963	21.842907	24.754869	23.936503	23.228182	25.551049	26.148415	25.434643	20.832448	25.212494	24.095758	26.361399	21.658881	23.549207	22.898205	25.566946	23.719865	25.511259
530.000000	26.611562	27.782760	26.557389	23.879497	27.553557	27.428765	24.577156	26.629604	29.736434	27.070373	22.623590	28.575711	27.023986	28.510956	24.999720	26.479324	25.667249	27.727925	27.475464	27.630536
531.000000	30.213520	28.825944	28.502984	25.408182	30.024336	31.342401	25.119207	28.334172	32.381538	28.950816	25.072937	30.907762	29.146573	30.284242	28.471841	30.159907	28.682587	30.040793	30.668904	30.279697
532.000000	32.779953	30.928205	31.575291	27.944172	35.127972	34.640839	26.433566	31.554219	34.843963	32.325571	28.140932	32.850466	31.430093	31.931166	30.805967	32.845082	32.359114	31.756807	32.486550	32.815221
533.000000	34.691166	33.959254	33.831585	31.441189	38.547343	37.409744	28.561772	34.329907	38.716690	35.787319	31.096247	34.992005	33.408252	34.397110	33.896993	35.370676	36.438508	35.015221	35.716876	35.446410
534.000000	37.415431	38.212121	36.229207	34.790956	41.899814	41.352424	31.001259	37.163310	41.662774	39.781841	34.717786	37.650839	36.426084	35.951142	36.092121	38.336410	40.625524	38.136993	39.265315	37.521352
535.000000	40.932890	43.347296	36.718112	41.912564	45.938275	44.433357	34.659347	40.137319	43.262960	43.630513	39.445478	40.799907	38.889627	38.811422	40.214266	41.345385	43.897692	42.133660	43.902541	41.997552
536.000000	42.663473	45.283683	41.225548	46.794895	48.925128	48.719068	40.682471	42.859044	45.069883	46.565385	43.633846	42.093193	43.051585	41.968531	43.618438	42.825245	46.960070	44.720746	46.216573	46.904172
537.000000	46.739767	49.339464	47.155874	51.315828	52.923543	52.721329	47.622238	46.577786	47.673380	48.144709	47.229604	45.958065	48.735408	46.927786	45.519114	46.750443	51.597972	50.444942	50.230793	52.903287
538.000000	50.272517	54.059347	52.649138	58.194569	57.217529	57.143590	52.288578	51.515618	52.104988	51.007506	52.895315	50.994336	53.513706	54.118555	50.528182	51.711632	55.539207	56.338904	54.371282	59.276667
539.000000	56.931935	60.179744	57.943007	64.724615	59.743100	62.601375	60.384639	57.375291	58.248485	55.343380	58.372960	58.635082	59.410093	61.974359	57.031865	57.017529	59.874336	61.435944	58.813310	65.759534
540.000000	64.724172	64.849231	63.861702	72.366061	64.129977	68.261119	68.435361	62.835408	64.215152	59.992261	63.696317	67.419394	66.295175	66.605781	64.665688	62.432587	67.411841	67.491375	64.993450	72.933030
541.000000	71.918834	70.942494	71.531841	78.667622	69.089231	74.800629	74.727016	70.990140	71.040047	66.523403	70.221608	74.543007	72.786620	72.777762	72.878765	71.913776	76.357855	74.428881	70.242284	78.908159
542.000000	78.603776	79.077552	80.902238	83.653823	77.913310	79.730676	80.964359	78.899207	79.902611	76.111445	78.208159	81.563730	78.209814	78.824452	79.318998	79.014779	85.084802	80.709930	76.106946	83.824196
543.000000	85.498462	86.548089	88.603333	90.717949	86.041795	86.925385	89.281655	85.990373	91.127133	86.584406	87.791515	87.763170	84.003869	86.084196	86.995618	87.502797	91.682284	86.742331	84.754219	89.054662
544.000000	95.300163	95.184848	95.898252	96.646876	93.386317	92.899953	98.760723	94.351492	100.221049	97.558392	96.776550	93.805524	91.934172	93.774266	94.075035	97.857459	99.615268	91.409534	95.464499	92.824499
545.000000	103.950023	103.646200	103.184266	105.279720	103.145991	102.679207	110.772844	102.139790	109.421958	109.955874	106.420746	101.035385	98.952751	103.700373	104.848858	106.604779	109.216807	99.700699	106.613473	99.556340
546.000000	112.388904	112.259883	115.383800	115.969371	114.393706	112.744336	123.226923	110.188601	117.651492	121.283263	116.272517	109.877855	108.214569	113.825967	114.317319	115.475058	116.322797	109.150396	119.507995	108.204755
547.000000	121.695105	122.656364	125.581911	126.537016	123.057273	123.266364	131.796270	120.768345	126.019417	130.945058	125.856014	121.003730	120.523566	125.338578	123.278228	127.012681	126.993986	118.884219	131.303543	121.282704
548.000000	134.103846	132.637552	135.153193	140.723776	136.067343	139.385152	143.828695	133.821119	136.166876	141.800559	137.502168	132.212867	134.427389	139.668578	135.064336	140.328741	140.107646	130.310303	145.334149	138.069394
549.000000	149.380420	146.048345	148.348485	153.947296	147.535385	151.492867	159.525548	148.426993	149.877576	154.172214	150.369417	145.893986	150.427786	152.647832	149.376270	153.268438	154.803963	144.051958	160.313333	155.479930
550.000000	163.120093	155.685548	162.389277	167.524429	163.429837	165.856177	170.114918	162.777855	165.218881	166.385082	162.715851	160.837576	167.576690	164.788112	164.703030	168.402098	170.144056	160.515058	175.321212	172.387832
551.000000	179.712354	172.382751	177.590210	181.045221	174.023776	181.571562	180.811655	180.670163	178.323310	181.978322	178.761772	172.655012	183.473660	180.300000	177.401399	185.195338	188.817016	178.675758	190.765035	187.696737
552.000000	194.041958	189.497203	195.448951	193.543124	190.236597	196.004196	194.939627	198.144522	196.636131	200.067599	196.633333	188.554312	200.200466	196.450583	194.361772	200.432401	205.140326	196.196037	206.969697	204.829837
553.000000	209.679254	205.470163	214.302098	210.415385	207.689744	213.582751	212.083450	217.214685	214.318415	216.665967	215.564103	203.860606	218.079953	214.811655	212.694872	219.038695	221.806760	215.957809	222.672028	220.056643
554.000000	227.968765	221.804429	229.755245	228.341492	227.193706	228.847086	231.850583	239.115618	236.266667	237.819814	233.493473	222.832867	239.282051	234.825408	228.696270	239.528904	241.054545	235.614219	240.217483	234.800466
555.000000	246.716317	240.680186	248.101399	251.267599	250.643357	250.369464	257.068065	263.184615	259.103963	261.590443	252.973193	245.779021	260.567599	255.913520	247.610256	261.293706	263.969231	257.570396	258.509091	254.603963
556.000000	268.293939	265.285548	273.796970	280.331235	275.553613	272.717716	281.611422	285.373660	279.813753	285.469464	274.208858	270.895105	281.004429	278.256177	270.915618	282.068298	285.403263	279.120513	280.738928	275.459441
557.000000	290.180420	291.778788	296.400000	304.267599	298.874592	294.724242	306.240093	311.196737	304.113753	310.002564	296.432401	299.637063	305.284149	303.814685	300.087413	305.336131	308.184615	300.759207	306.150816	299.820513
558.000000	313.355711	315.827972	323.648951	328.538695	324.897902	321.276923	336.092308	333.994872	328.443823	337.511655	320.624942	327.151981	328.810956	330.687879	327.762471	333.350350	332.343357	327.590210	331.700466	326.841958
559.000000	339.191142	339.665967	352.709557	358.862005	356.332401	350.400699	363.508392	359.734266	356.673893	364.565268	348.188811	357.844056	357.073893	356.119814	355.168065	359.509557	358.686247	357.524242	357.827506	350.674359
560.000000	364.957110	366.205128	379.513287	388.313287	384.093473	381.539860	384.724009	381.395571	387.603963	391.147319	375.489744	387.039161	384.640559	383.541492	386.409557	391.210490	383.575058	387.509557	384.553147	378.649650
561.000000	394.674825	397.177622	409.447786	420.663869	410.101166	410.624942	410.223543	410.280886	415.120746	421.797902	411.822145	414.651049	408.990909	413.483683	416.686713	421.107692	415.435198	421.846620	417.442191	408.803497
562.000000	427.179953	428.841026	445.606061	451.285082	439.220746	444.015851	440.064569	439.853380	448.887646	452.394406	449.634266	446.290909	436.557809	447.283916	451.122378	450.569697	446.506061	456.844988	452.093007	442.842424
563.000000	462.398601	464.222145	481.531469	480.911655	470.106760	480.799068	471.705128	472.558508	482.789044	484.465734	484.780886	476.663869	463.865967	479.604429	481.218415	488.398135	477.599534	489.406294	484.927739	477.772494
564.000000	498.865035	498.464569	511.986713	513.205361	510.574825	517.135897	506.323077	508.173893	517.937995	522.817016	518.149184	515.717716	502.817016	512.842890	511.393939	525.774825	515.133100	521.383683	518.724942	513.381352
565.000000	539.898368	536.533100	547.223310	549.855944	552.758508	557.064103	548.334965	546.629604	552.671562	556.371795	551.791841	557.007925	542.694406	548.549650	549.452214	560.288578	555.975058	557.851981	557.366200	555.474126
566.000000	583.527040	582.529837	583.526107	587.411888	588.402564	598.213520	586.606993	584.398601	591.216084	593.007226	590.164569	599.997902	581.945921	587.499767	589.720746	596.939627	591.647086	596.024942	598.134033	596.183450
567.000000	625.361072	627.151282	620.881352	621.172494	626.767599	641.274359	625.245221	627.178788	627.874825	627.023776	628.472261	639.946387	627.948019	629.268765	636.880653	635.978089	629.657343	634.826573	641.683916	643.080886
568.000000	667.182284	672.337762	664.468065	659.278322	666.000932	682.876457	665.583916	669.287413	660.356876	665.637529	663.986480	683.456177	670.571795	669.118881	677.920746	676.051981	664.551981	673.160140	680.875758	688.612821
569.000000	710.902098	711.388811	705.988811	704.603030	715.778089	725.358042	710.950816	713.329604	703.126807	705.696970	699.671795	728.539161	719.645688	711.430769	716.237063	710.392075	707.727972	714.296737	723.828438	726.903263
570.000000	752.817483	757.223077	746.845455	751.091375	760.725408	763.194172	749.160373	750.499534	750.056177	747.463869	737.323077	767.897436	764.876690	760.072494	761.322844	753.028438	742.569697	753.349417	768.556643	771.098601
571.000000	789.655944	803.572494	789.990210	794.144522	807.430536	805.867133	799.247319	795.486247	793.325874	789.444522	786.948951	804.885082	805.456876	806.496737	805.291608	791.148718	784.422611	800.895338	814.197203	818.311422
572.000000	833.929837	847.342657	838.775058	835.900466	857.483683	852.193939	845.883683	844.137063	843.581585	838.862704	829.183683	836.161305	845.245688	863.582284	844.577389	832.037063	829.275291	849.272960	861.703263	859.574592
573.000000	875.493473	895.767366	888.291608	882.243124	906.192308	902.980186	889.896970	893.934266	900.371329	893.561072	875.387413	881.043823	886.518881	911.152914	881.142424	878.174825	883.451515	892.058042	912.071096	906.425408
574.000000	923.723776	949.857809	939.272028	941.972028	961.428205	960.720280	939.737762	937.992075	951.511655	947.786713	930.362704	932.892541	931.104895	970.107925	927.239627	929.305828	948.286247	936.071329	962.003497	954.413287
575.000000	976.539627	1000.064336	995.999767	996.709790	1010.890210	1015.158508	994.611422	989.481352	1003.607459	997.839860	986.213520	983.154312	986.372261	1023.956177	972.861305	988.473193	1008.935198	990.583916	1016.652448	1005.356643
