500.0	0.000000	0.000000	0.000796	0.000132	0.000806	0.000811	0.000000	0.001117	0.000000	0.000000	0.001384	0.000946	0.001256	0.000000	0.001341	0.001070	0.001460	0.000437	0.001345	0.000136
501.0	0.000896	0.000035	0.001149	0.000787	0.000000	0.001356	0.001961	0.000285	0.001249	0.000026	0.002070	0.001190	0.000000	0.000872	0.000000	0.002013	0.001865	0.001526	0.000760	0.000000
502.0	0.001240	0.000859	0.000627	0.000000	0.002241	0.002637	0.001961	0.000713	0.001347	0.000061	0.000469	0.000000	0.000469	0.000991	0.000454	0.000949	0.000366	0.001330	0.000012	0.000269
503.0	0.000431	0.000291	0.001615	0.001097	0.002258	0.001309	0.000580	0.000000	0.001789	0.000408	0.000000	0.002279	0.000336	0.001417	0.000446	0.000984	0.000468	0.000556	0.000000	0.000397
504.0	0.000752	0.000145	0.000553	0.000457	0.001940	0.001387	0.001504	0.002126	0.002328	0.000780	0.001218	0.001010	0.002120	0.001462	0.000039	0.001926	0.001622	0.000000	0.001317	0.000910
505.0	0.001734	0.000386	0.001207	0.000682	0.002974	0.001075	0.001793	0.001077	0.000935	0.001713	0.001223	0.000474	0.001398	0.001520	0.001052	0.000790	0.001678	0.000179	0.002546	0.001737
506.0	0.002205	0.000507	0.003561	0.000899	0.003317	0.000000	0.002017	0.001356	0.002364	0.000993	0.000111	0.002413	0.000990	0.000369	0.001520	0.004230	0.000471	0.001034	0.002047	0.002533
507.0	0.002327	0.001080	0.001826	0.001566	0.001056	0.001788	0.001696	0.000075	0.004304	0.001060	0.002719	0.001635	0.001839	0.001337	0.002832	0.002029	0.000346	0.000284	0.001135	0.000454
508.0	0.001259	0.000913	0.000000	0.001555	0.001226	0.000253	0.001859	0.001170	0.001950	0.000218	0.000221	0.002585	0.001881	0.001414	0.001623	0.001858	0.000000	0.001407	0.001160	0.001181
509.0	0.001522	0.000993	0.002313	0.002881	0.001522	0.002021	0.002033	0.004270	0.002525	0.002102	0.001855	0.002341	0.001739	0.000770	0.003137	0.003165	0.000898	0.002628	0.001563	0.003309
510.0	0.002412	0.000662	0.002132	0.001204	0.003007	0.003330	0.003278	0.002508	0.001898	0.002293	0.001804	0.002872	0.001775	0.001636	0.002189	0.002255	0.000144	0.001400	0.001570	0.004075
511.0	0.003763	0.001304	0.002704	0.004026	0.001416	0.003386	0.001441	0.003167	0.001481	0.001614	0.002487	0.003684	0.003281	0.002924	0.002014	0.002400	0.002116	0.000332	0.004338	0.002732
512.0	0.003354	0.002120	0.002202	0.003409	0.003834	0.002322	0.003875	0.002808	0.002610	0.001848	0.002538	0.002380	0.002729	0.001491	0.002679	0.003229	0.002517	0.002809	0.003968	0.003760
513.0	0.002928	0.001240	0.003336	0.002582	0.003007	0.003817	0.001424	0.001468	0.001681	0.001729	0.002689	0.002308	0.003400	0.000888	0.001991	0.003804	0.003499	0.000915	0.004888	0.002111
514.0	0.003783	0.003420	0.003402	0.003783	0.003277	0.003734	0.001396	0.003226	0.004114	0.004800	0.003073	0.002925	0.003119	0.001874	0.003884	0.003259	0.002033	0.002680	0.003019	0.002842
515.0	0.003104	0.003270	0.002977	0.006122	0.002298	0.004894	0.002142	0.003950	0.004111	0.005057	0.002531	0.002533	0.002162	0.001703	0.003017	0.005360	0.002438	0.004056	0.003205	0.002439
516.0	0.003598	0.001381	0.004269	0.004311	0.005939	0.003462	0.003591	0.005142	0.004958	0.005947	0.004401	0.005396	0.003255	0.003727	0.004887	0.003158	0.003831	0.004634	0.003238	0.004162
517.0	0.004670	0.003670	0.005559	0.003627	0.004825	0.003618	0.003320	0.007033	0.001819	0.004410	0.005003	0.004995	0.003925	0.002050	0.005698	0.003530	0.005224	0.003723	0.003112	0.004223
518.0	0.003747	0.004823	0.003701	0.003896	0.004410	0.002319	0.003063	0.004270	0.002847	0.003263	0.004418	0.003391	0.006263	0.003988	0.004835	0.003223	0.003462	0.005148	0.005708	0.005382
519.0	0.004861	0.002329	0.006724	0.005934	0.003972	0.006087	0.004337	0.006661	0.003782	0.005779	0.003412	0.005129	0.004335	0.004682	0.004507	0.004662	0.003476	0.005962	0.003829	0.006677
520.0	0.006635	0.003769	0.004784	0.005022	0.003491	0.006070	0.005532	0.007329	0.004432	0.005017	0.003264	0.004679	0.004902	0.004319	0.004728	0.005063	0.002086	0.005613	0.005007	0.004951
521.0	0.005953	0.005735	0.004828	0.004954	0.004858	0.008439	0.003878	0.005498	0.004528	0.003797	0.003496	0.006684	0.006247	0.006706	0.005767	0.007619	0.003960	0.005862	0.006120	0.005315
522.0	0.005995	0.004915	0.004841	0.005632	0.006387	0.007491	0.006155	0.007161	0.004423	0.005766	0.006762	0.007062	0.005283	0.006230	0.007094	0.007257	0.006874	0.004931	0.005747	0.004346
523.0	0.006223	0.008120	0.006969	0.007322	0.006344	0.007362	0.007594	0.008100	0.006642	0.004061	0.009073	0.006785	0.006763	0.007747	0.007568	0.006402	0.006199	0.007257	0.008378	0.006529
524.0	0.006424	0.003513	0.009526	0.007017	0.007872	0.007743	0.008109	0.007151	0.007877	0.007181	0.006608	0.007780	0.006524	0.006163	0.005935	0.007196	0.007552	0.007083	0.007925	0.008061
525.0	0.005947	0.005668	0.008538	0.006910	0.008561	0.010159	0.006700	0.007306	0.008448	0.008638	0.007738	0.007180	0.008436	0.009209	0.007620	0.008468	0.008260	0.006330	0.007072	0.005943
526.0	0.008890	0.007429	0.009202	0.007829	0.007605	0.012226	0.006205	0.011024	0.009151	0.008928	0.007751	0.009198	0.008849	0.010330	0.010760	0.007480	0.007990	0.008230	0.008658	0.008287
527.0	0.010521	0.007903	0.009834	0.010969	0.008959	0.010325	0.010861	0.011179	0.009670	0.008922	0.011518	0.007864	0.008829	0.009466	0.010240	0.009375	0.007542	0.008136	0.008507	0.011709
528.0	0.011957	0.010614	0.013013	0.010194	0.008363	0.012104	0.012254	0.010807	0.009647	0.009410	0.012679	0.008461	0.009507	0.010597	0.010912	0.010653	0.008724	0.010789	0.010778	0.011745
529.0	0.011938	0.010345	0.011514	0.011965	0.010188	0.011411	0.010841	0.013060	0.012819	0.010389	0.011770	0.012997	0.010351	0.010096	0.011347	0.010175	0.010387	0.012523	0.010389	0.009813
530.0	0.010430	0.011796	0.013019	0.011154	0.014341	0.010971	0.012785	0.012025	0.011824	0.012906	0.012621	0.011503	0.012995	0.012065	0.010669	0.013470	0.010960	0.012511	0.012068	0.013265
531.0	0.015040	0.014443	0.014096	0.012319	0.012483	0.016948	0.014884	0.015441	0.012924	0.013862	0.014310	0.015292	0.011502	0.014828	0.012724	0.014326	0.012488	0.014491	0.013773	0.013567
532.0	0.014907	0.015746	0.014417	0.014353	0.016841	0.014178	0.017824	0.016610	0.016142	0.013397	0.015679	0.016476	0.014046	0.015561	0.012980	0.014600	0.014829	0.014484	0.015575	0.016143
533.0	0.018517	0.016140	0.015404	0.017121	0.017128	0.016942	0.016319	0.017229	0.015255	0.016784	0.016637	0.019795	0.014985	0.016586	0.015415	0.016285	0.017826	0.012985	0.017920	0.017850
534.0	0.020125	0.018593	0.017885	0.020372	0.020392	0.018496	0.021771	0.018997	0.017100	0.018598	0.022029	0.018540	0.016084	0.018845	0.019178	0.018063	0.019067	0.017282	0.017186	0.019762
535.0	0.020950	0.020667	0.021270	0.020590	0.019239	0.023734	0.020943	0.022294	0.019100	0.018997	0.024659	0.019955	0.021987	0.020393	0.021470	0.020710	0.020493	0.022222	0.020947	0.023066
536.0	0.024641	0.021986	0.021842	0.022686	0.026946	0.022962	0.022705	0.022350	0.021799	0.022140	0.025147	0.024598	0.022139	0.025608	0.023943	0.021736	0.023483	0.021069	0.021436	0.022126
537.0	0.023143	0.024961	0.028616	0.026956	0.028251	0.025732	0.027378	0.027491	0.024948	0.024860	0.026243	0.026095	0.025337	0.025807	0.024693	0.024273	0.028478	0.024987	0.024193	0.026019
538.0	0.028940	0.025326	0.027721	0.028594	0.028363	0.028900	0.034575	0.030221	0.029292	0.032686	0.033075	0.027986	0.027433	0.030563	0.028897	0.028627	0.028501	0.028696	0.026297	0.029123
539.0	0.033982	0.030266	0.034378	0.031939	0.032190	0.028648	0.033717	0.030817	0.031000	0.033345	0.035059	0.032068	0.029903	0.032651	0.034546	0.033646	0.032858	0.027000	0.035394	0.031196
540.0	0.038433	0.038302	0.035807	0.036741	0.038942	0.037263	0.036918	0.033086	0.034500	0.035027	0.033142	0.029492	0.029013	0.033294	0.035228	0.033129	0.032463	0.032279	0.035073	0.036123
541.0	0.037361	0.037117	0.043779	0.040018	0.038481	0.039450	0.043848	0.042307	0.040739	0.038094	0.038086	0.035199	0.035510	0.038338	0.040390	0.036809	0.038686	0.039451	0.038965	0.040856
542.0	0.040772	0.044961	0.046351	0.045534	0.039502	0.043625	0.045597	0.045074	0.044975	0.045119	0.043098	0.042144	0.039734	0.042997	0.041169	0.041359	0.041452	0.043910	0.046075	0.044398
543.0	0.045776	0.045441	0.048987	0.049590	0.042598	0.045580	0.049326	0.046655	0.048751	0.048054	0.054466	0.048176	0.044667	0.045857	0.050648	0.048815	0.049684	0.047948	0.049581	0.048165
544.0	0.055198	0.057511	0.052481	0.050271	0.051920	0.056548	0.058500	0.051496	0.053906	0.056001	0.054870	0.054371	0.053243	0.049520	0.053733	0.054851	0.057422	0.052923	0.054085	0.050323
545.0	0.060559	0.055783	0.058610	0.060265	0.061966	0.060259	0.060315	0.057424	0.056303	0.059728	0.060857	0.058056	0.062754	0.058227	0.058959	0.063791	0.060781	0.059578	0.057205	0.062751
546.0	0.063775	0.064843	0.062930	0.063152	0.061900	0.062214	0.065133	0.067468	0.063133	0.064609	0.062673	0.065360	0.068719	0.066966	0.062823	0.069504	0.065259	0.061646	0.062449	0.063234
547.0	0.070630	0.065291	0.076237	0.074995	0.073165	0.076661	0.076354	0.076690	0.073509	0.069325	0.068424	0.072240	0.073201	0.070597	0.074834	0.072989	0.072701	0.071564	0.071263	0.071059
548.0	0.082327	0.081139	0.081954	0.082133	0.079324	0.082493	0.084571	0.083111	0.080339	0.083802	0.077405	0.079185	0.079295	0.082453	0.079152	0.083640	0.087881	0.081289	0.086222	0.080300
549.0	0.087428	0.090712	0.091101	0.087649	0.094179	0.090246	0.094240	0.092958	0.088909	0.089870	0.088370	0.087859	0.093481	0.090100	0.086554	0.092258	0.090845	0.089624	0.082973	0.081652
550.0	0.101788	0.104799	0.100057	0.099654	0.096814	0.099557	0.102655	0.098788	0.094195	0.098115	0.100310	0.097934	0.098285	0.096687	0.099053	0.098035	0.100493	0.097474	0.096034	0.101229
551.0	0.105427	0.111426	0.110823	0.110945	0.107914	0.108934	0.104866	0.106165	0.107592	0.111438	0.110367	0.105988	0.112472	0.103563	0.101682	0.103360	0.108922	0.112077	0.109159	0.109826
552.0	0.109683	0.113604	0.119780	0.125124	0.115292	0.118941	0.117439	0.124541	0.119939	0.117605	0.123720	0.111433	0.119049	0.111563	0.121713	0.123726	0.114191	0.114985	0.112762	0.120967
553.0	0.124206	0.128203	0.134008	0.133203	0.126952	0.126860	0.132817	0.125101	0.133500	0.128355	0.133003	0.126367	0.138007	0.130231	0.133952	0.135991	0.125222	0.133077	0.128397	0.132688
554.0	0.143667	0.139344	0.148490	0.144073	0.139370	0.139518	0.143872	0.140876	0.145550	0.137853	0.141849	0.142997	0.144778	0.140449	0.138919	0.132085	0.132038	0.141218	0.137501	0.141253
555.0	0.155494	0.153656	0.156843	0.152768	0.157617	0.153733	0.157831	0.157244	0.155040	0.147780	0.157354	0.153398	0.157256	0.152530	0.156644	0.147352	0.149227	0.156079	0.145286	0.151009
556.0	0.169237	0.164989	0.167927	0.166590	0.169376	0.170731	0.167104	0.162513	0.179010	0.167006	0.169631	0.170060	0.166381	0.174314	0.168299	0.169718	0.164868	0.166805	0.163815	0.168557
557.0	0.185904	0.190922	0.193653	0.190698	0.185285	0.185874	0.180767	0.186686	0.189747	0.189200	0.191661	0.178897	0.191175	0.180901	0.189530	0.191020	0.188050	0.186028	0.192125	0.189712
558.0	0.208062	0.205426	0.203117	0.202768	0.198065	0.201878	0.199973	0.201769	0.200255	0.206349	0.201718	0.200417	0.206038	0.202364	0.202159	0.198024	0.205238	0.198110	0.205829	0.206938
559.0	0.229083	0.224955	0.222300	0.217012	0.221912	0.219771	0.224492	0.226304	0.218281	0.209053	0.222067	0.218025	0.217742	0.218750	0.222547	0.227943	0.220089	0.214522	0.217410	0.219882
560.0	0.236751	0.238978	0.237322	0.239237	0.243749	0.236206	0.234986	0.239939	0.233944	0.244274	0.235252	0.236187	0.234734	0.241242	0.240564	0.238336	0.238858	0.232259	0.233527	0.234308
561.0	0.260598	0.254346	0.255775	0.255590	0.255706	0.260494	0.248285	0.245175	0.257520	0.263830	0.262933	0.265663	0.256820	0.256086	0.257153	0.263833	0.265530	0.256166	0.254308	0.247155
