475.0	0.089193	0.087826	0.092147	0.093474	0.091031	0.080520	0.088099	0.080326	0.084649	0.086284	0.084302	0.086650	0.086405	0.089152	0.084180	0.090007	0.092021	0.093171	0.089386	0.089697
476.0	0.094402	0.092740	0.094094	0.096702	0.100716	0.090867	0.095321	0.095246	0.092802	0.091329	0.093584	0.095293	0.094789	0.096553	0.095989	0.093604	0.094164	0.097123	0.094995	0.092715
477.0	0.104038	0.104552	0.106476	0.105800	0.106004	0.105916	0.105488	0.105903	0.106972	0.102512	0.104535	0.108781	0.105246	0.104634	0.108001	0.105518	0.105593	0.107873	0.107674	0.106988
478.0	0.119099	0.118399	0.118051	0.117570	0.122425	0.117265	0.120016	0.118944	0.121731	0.117058	0.118797	0.124904	0.119029	0.119094	0.120882	0.119101	0.117251	0.120744	0.120908	0.119347
479.0	0.130516	0.133306	0.133299	0.133041	0.132918	0.136848	0.135738	0.132966	0.135535	0.133230	0.132407	0.135587	0.136704	0.136107	0.135846	0.134957	0.130423	0.134342	0.133062	0.135941
480.0	0.149814	0.149678	0.150606	0.152713	0.150619	0.150534	0.150822	0.150915	0.151419	0.149766	0.150150	0.152844	0.149663	0.151276	0.152258	0.150871	0.151709	0.149770	0.150152	0.151549
481.0	0.171569	0.167219	0.168664	0.172301	0.168376	0.168615	0.167683	0.169845	0.170649	0.168572	0.173637	0.170555	0.169015	0.172201	0.172433	0.169490	0.167024	0.168104	0.170953	0.168520
482.0	0.189329	0.188886	0.188697	0.191528	0.187859	0.185249	0.188350	0.189084	0.189626	0.192059	0.190388	0.191014	0.185554	0.187229	0.191363	0.189893	0.190511	0.188878	0.191753	0.191555
483.0	0.210355	0.212345	0.213489	0.208918	0.212852	0.209172	0.212100	0.212193	0.211245	0.212183	0.213564	0.208271	0.211641	0.210309	0.218050	0.211677	0.212512	0.210698	0.216264	0.214647
484.0	0.236185	0.232193	0.235052	0.233404	0.232891	0.232955	0.232378	0.236059	0.236632	0.234072	0.235551	0.233037	0.236819	0.231462	0.236865	0.234987	0.233598	0.239927	0.240162	0.235477
485.0	0.263824	0.261626	0.262766	0.261034	0.263005	0.256877	0.267240	0.261411	0.263480	0.258231	0.259066	0.260807	0.264981	0.257434	0.263407	0.261778	0.260342	0.261718	0.261839	0.260658
486.0	0.290950	0.287801	0.291035	0.294368	0.293064	0.295682	0.294713	0.292990	0.292662	0.288389	0.296531	0.294698	0.290983	0.292848	0.287055	0.287620	0.295115	0.294550	0.289154	0.289089
487.0	0.324688	0.320655	0.323033	0.320245	0.322844	0.315431	0.321935	0.324120	0.323306	0.322021	0.330205	0.328986	0.322242	0.319785	0.321529	0.315678	0.316830	0.328254	0.326315	0.323467
488.0	0.357887	0.347264	0.357814	0.355025	0.351511	0.354931	0.356658	0.358054	0.356480	0.358176	0.357087	0.352789	0.356912	0.350974	0.358289	0.355391	0.353117	0.360504	0.360204	0.353928
489.0	0.387307	0.387178	0.385360	0.392032	0.391033	0.383860	0.389992	0.388062	0.389092	0.384522	0.388497	0.391043	0.387603	0.388118	0.393602	0.389348	0.376832	0.389850	0.391463	0.387001
490.0	0.423745	0.420846	0.427096	0.430708	0.429163	0.428367	0.426937	0.420033	0.423390	0.422359	0.421605	0.432131	0.430229	0.425829	0.426020	0.423593	0.420548	0.427040	0.430318	0.424425
491.0	0.461802	0.471349	0.463268	0.464933	0.463397	0.464251	0.463048	0.467429	0.468091	0.463839	0.465183	0.463585	0.471718	0.462689	0.463649	0.463017	0.460264	0.465683	0.462162	0.466200
492.0	0.505257	0.497415	0.505839	0.504165	0.499022	0.494293	0.499160	0.496034	0.503795	0.501396	0.507346	0.501840	0.504683	0.507489	0.504172	0.498701	0.496266	0.499096	0.500725	0.500433
493.0	0.539266	0.530812	0.545072	0.549798	0.541605	0.541025	0.543883	0.540065	0.543435	0.540073	0.541302	0.544628	0.547877	0.542364	0.538906	0.537838	0.532839	0.544421	0.540457	0.537857
494.0	0.582451	0.576699	0.590425	0.585413	0.573612	0.576352	0.573883	0.582973	0.586168	0.575107	0.577240	0.579766	0.586241	0.583478	0.586086	0.571795	0.568840	0.586260	0.578728	0.578472
495.0	0.616190	0.621228	0.632718	0.622420	0.616752	0.618633	0.619995	0.620273	0.625808	0.619110	0.619685	0.620004	0.623752	0.611265	0.622557	0.615249	0.601413	0.621707	0.626347	0.619668
